temp,hum,windspeed,casual,registered,season_2,season_3,season_4,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,weathersit_2,weathersit_3,workingday_1,holiday_1
0.6258718721821004,0.6515608935584412,0.1329158638110826,914,6237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.4882294262696222,0.565730471971273,0.08210651279407769,824,6229,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.6865298707761663,0.6247850266899284,0.14249465291322247,955,6258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5344530251281631,0.581650565938074,0.09587645402892177,859,6258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.4876693314934875,0.5694700457289791,0.08166503931224044,828,6230,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.7198008957221289,0.7295452551765819,0.18061088530377878,831,6253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6282866752379297,0.6082651625297946,0.12464056827798936,919,6258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.48691267647369707,0.565689914188109,0.081628082800077,834,6227,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.4875889883397472,0.5691134679866331,0.07948093295620605,833,6227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.4837555855158848,0.5695995234237308,0.0799996261303163,824,6227,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.5904541780242926,0.7025978656884339,0.15335697617940228,1154,6249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.671905312843046,0.5227829690916111,0.24485129690194082,1124,6242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.575306200643994,0.5128843741039806,0.2124673473557141,1082,6229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.656319957020366,0.5802863347259501,0.34029684917390723,1171,6242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6738063672766569,0.5841695251301766,0.13334480337622573,1097,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6783972502443756,0.49883046814706056,0.20509432518858042,1104,6242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.678861911679786,0.5096847738864418,0.1838985083002426,1099,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6591392542554215,0.5698843213498193,0.3230313221830435,1163,6242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.68760586270544,0.43514851695891654,0.22852574705801904,1090,6247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.68297429643699,0.4703264537419773,0.20828024458537062,1096,6247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6729676169263218,0.5188635167024288,0.238345689903769,1121,6242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5590522631792703,0.7761287188729076,0.13865576742281127,1173,6249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5983168189160591,0.6997297340353337,0.23305080757574775,1177,6254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7079454742791803,0.6323509759222983,0.21456865396181818,1222,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.7268674338702243,0.6506032009851429,0.16783412445864368,1240,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.6832855724081923,0.6085639005503599,0.2754750789010485,1199,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.6015002696445038,0.693218130272606,0.23915180407542835,1177,6254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6778833133597015,0.5007266776997084,0.20824170214607413,1106,6242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.725722964104051,0.6494992392284703,0.17066080082878218,1239,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.6758612464486443,0.5081872486514745,0.22062494801177834,1112,6242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.662068209904353,0.5880975173622607,0.32787892476828906,1178,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.6647808934005331,0.5343911812928553,0.3279236787694886,1152,6252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.6929039199758785,0.38449687378493724,0.27966225144706325,1087,6252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.6908931865950795,0.3952139808818723,0.2831128353542477,1092,6252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.6722522590458824,0.48481870751573536,0.1643063629203707,1438,6257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6492965073597922,0.4682741584384959,0.17513231136061486,1487,6252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.6698900717666735,0.48308924897202876,0.16543977412246771,1443,6257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7013121740683692,0.6117241857479974,0.07444508605683078,1328,6252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.6954686271856,0.6345218950091545,0.08530467557484035,1363,6324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6497085229619257,0.46758214138165405,0.17520917695529392,1487,6245,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7139190326143223,0.5153247381640574,0.1443140497226108,1349,6257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.678076990106252,0.5719424124776369,0.11913954536976995,1410,6324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7493468626590056,0.6715891296112995,0.11111897873342592,1264,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6478939678065486,0.46699561175779963,0.17406864118303308,1498,6251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6658695825305935,0.48014567649561307,0.16736886229349943,1452,6257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6744823938467684,0.5590081514416056,0.12613271661926592,1420,6324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5196542706993045,0.5883107016795859,0.21434233778841383,1032,6234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7106133244508884,0.7025598677465552,0.15977940500968943,975,6264,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7490280018721712,0.6635351935438282,0.1325515500923969,981,6262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6800009190962627,0.6844701422949224,0.09623313296709564,1059,6264,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7147407495996209,0.6742580212538866,0.1596436840077959,970,6268,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.49876862176136677,0.5758171564012482,0.21961741547875294,1039,6234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.4422895836994803,0.5420320716571775,0.23388229729005705,1058,6234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6737657145068472,0.6807855857286987,0.08328988324561129,1076,6264,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7325222915119658,0.6823237295741444,0.14775254783036437,975,6262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7224736146742126,0.6937621907310978,0.15700691559441568,971,6262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6827738944751748,0.686108770906675,0.10198936955662376,1052,6264,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7164918296493982,0.63705466065223,0.15245238585496138,974,6268,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6676274679656047,0.5904023370481027,0.27475366428500053,1211,6252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6972172714440483,0.6315074372290598,0.08201080232812337,1355,6328,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7397685803758376,0.6604417762026817,0.10239549055844455,1276,6263,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.7163588750073725,0.6318981992379368,0.08339459660651036,1306,6263,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.6985692042270144,0.627282926104486,0.07948619408634623,1347,6328,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6919342814267003,0.6279541953360639,0.07621389872662222,1315,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0.7028575868779952,0.6154360075623757,0.07243604160024425,1324,6263,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.7246070945789737,0.6419552967732719,0.09008940728035084,1296,6263,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.7131814532349335,0.5535830858664796,0.1167828285056559,1333,6261,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.715816003588655,0.5384347769897653,0.12779242585651557,1335,6261,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7153542806969062,0.5410896212859774,0.12586291894136076,1335,6261,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6988163719374174,0.6265105779852683,0.07902463146529978,1345,6328,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6910870154550256,0.42778161261580394,0.22870289473197938,1080,6269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.6909258696294706,0.4099322106548383,0.24303816132434142,1085,6247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6675914651554399,0.5194109761654172,0.3231005064085589,1145,6252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.6822689916539233,0.44118050319249685,0.2979126633973618,1112,6252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.6514420651066659,0.39173870008089995,0.2652767568242609,1073,6239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6611629369592138,0.5536747059132388,0.3341323896769236,1160,6252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.68092994942821,0.4483175304469926,0.3002105700214864,1115,6252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.6935968473829031,0.3808036057950597,0.2784731310085416,1085,6252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.5019245205323268,0.4947718151145561,0.244181556487259,1064,6239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6906704404222275,0.4321845746532947,0.22590501434744448,1080,6269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.6953189161716072,0.3716250663561319,0.2755179192902152,1082,6252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.6967010369060277,0.3642584328317048,0.2731460864010222,1078,6252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.6339588833710582,0.5473060919370542,0.21341170491705758,1120,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5660478440738481,0.7657344553034925,0.1712081973536006,1180,6254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6380584133291268,0.5352215240861493,0.21717717347250223,1118,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6367553645786986,0.6211054360890256,0.30671723201422374,1174,6254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5648130429715347,0.7868030096468269,0.1227663474144261,1168,6271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6205858890427236,0.7272102688933394,0.09426098500525193,1127,6271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6693112001393882,0.7259407184368621,0.11930253178312822,1230,6266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.6199828424522962,0.5885045748112645,0.20057453988899682,1130,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5841107330668203,0.7287876369087768,0.20582523148438645,1178,6254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6240038032359336,0.6240379250604073,0.1690636630606294,1134,6249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6293524115697187,0.5608850196692458,0.2091806040599099,1124,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5998617124802487,0.647817511384764,0.18209303518364892,1144,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7120906409665619,0.5309211681809187,0.1414151436566228,1331,6264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7460032805164127,0.6529871968474836,0.11473081078914242,1272,6268,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6882856849918632,0.4965574657976141,0.15661329610254704,1404,6257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6878429852373145,0.49623334633446237,0.15682570976906174,1405,6257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7244687396962998,0.5456043391595398,0.13644903740809725,1325,6268,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6766738918344485,0.48805597437879267,0.16218480034223398,1429,6257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7033263641661895,0.5983674637090652,0.1029647864137686,1354,6333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.7186666936447039,0.5220436940029456,0.13970525555243016,1337,6261,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7095244058454107,0.5746106146647122,0.1015002892310568,1330,6261,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6945070748133539,0.5011124119169199,0.1536281843891983,1390,6257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.722110260699597,0.533843688371649,0.1388276338107005,1330,6268,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7035468388461614,0.5972651281037856,0.10350525079147173,1354,6333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.6934899942863749,0.6184071413553429,0.2502716187079253,1208,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.6566243052705827,0.582846297364768,0.3413245893409916,1173,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.7398493598640271,0.6631256373558576,0.13577062699442938,1253,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.7026642145294669,0.704023167957797,0.115746643396519,1244,6266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.732268487155306,0.6558130863387924,0.15449429657848385,1246,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.750356687948138,0.6716758077580871,0.11464361743574011,1261,6269,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7483796693041062,0.6648371555316163,0.11233415182822024,1266,6268,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7537718736878599,0.6678826798782216,0.10925271767883925,1262,6271,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0.7501081111511867,0.6720452629317738,0.11310781308982583,1264,6265,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.7421564171861827,0.6633532781930978,0.10433361977851632,1273,6263,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.6755055671147657,0.7218701612967833,0.1186421273791205,1233,6266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.751309068634442,0.6767300266977299,0.11038619973388386,1265,6273,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.7499690528636548,0.6624639903011927,0.1316848855453598,982,6262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7280667405841252,0.5264959244438909,0.19262325889578719,1024,6267,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6270931980870476,0.6116433636217458,0.1714500775259421,1013,6249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7263659100508829,0.5172315623777027,0.19702751317533107,1027,6267,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6964120090167076,0.6723782451511539,0.1440035187687456,1009,6323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7358361912079766,0.568815839466532,0.172504478399432,1011,6267,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7227214183862092,0.6377682547271507,0.14795179750327977,976,6283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.707837679620393,0.6697717289642212,0.141019268967321,1003,6323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7522511274003049,0.6582273999993737,0.1299984488094758,983,6267,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7075479408108838,0.4147307682172179,0.24575613130496593,1059,6267,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6532769646818528,0.6822185595784396,0.15526988132686187,1029,6323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.68945507115832,0.6739653179601253,0.14582058851830756,1012,6323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7329304711583201,0.735311811132424,0.1842237570470849,853,6263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.738079722352659,0.733963143663576,0.18259235720316247,845,6278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7249271634388225,0.7225927462416154,0.1765466319641366,900,6263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.74607230334875,0.6927372160309249,0.15308447306588563,921,6278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7229453462295484,0.7380724250183323,0.17562980912224208,842,6357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7328665723265383,0.7207434623381516,0.18095297858399342,859,6284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.6580078558814019,0.6866621002237229,0.15424252021870188,831,6253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7321766110968742,0.740210143749782,0.18382270682087956,835,6357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7333011696739671,0.7389141799175387,0.18637173075220093,831,6253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6633030966507123,0.6903368932264353,0.15650210871246187,831,6253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5577048453193851,0.6170537825999917,0.11144115604486163,830,6253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.590330254364328,0.6396951751432433,0.12536309124928605,830,6253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6313791704878543,0.3778574848415678,0.3435106247446027,1077,6322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6730291207661028,0.5956209155991935,0.12557260564348408,1096,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6678875733059224,0.6713727739633196,0.07415889973400674,1094,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6779127463427234,0.5670261717136748,0.14021936540880386,1088,6269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.48681673141655,0.5687390275219344,0.19975362437821403,1067,6251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6613295891630031,0.6268396615655524,0.21466451417104154,1135,6264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.6903692307577849,0.4353681901209764,0.2238819727692789,1081,6269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.631759838280774,0.38101094277647796,0.3406311548077093,1077,6322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6576249035312177,0.5966737975885558,0.3013503157763569,1160,6264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.6434874890778244,0.47816298492893283,0.2519201618406308,1082,6322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6834095600951292,0.5089279652118712,0.17713811032732502,1084,6269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.6639096993457834,0.6478485299433809,0.15429261176037656,1118,6264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.7158561242885074,0.6505608254792647,0.15506308705511607,973,6268,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7383069828697867,0.6491856930575699,0.13821805074531976,979,6283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
